latex_pred,latex_true,pron,cer,wer,rouge1,chrf,chrfpp,bleu,sbleu,meteor,cer_lower,wer_lower,rouge1_lower,chrf_lower,chrfpp_lower,bleu_lower,sbleu_lower,meteor_lower
 m^4,mw^4,Эм дабл-ю в четвёртой степени,0.25,1.0,0.5,0.38235294117647056,0.286764705882353,0.0,0.0,0.0,0.25,1.0,0.5,0.38235294117647056,0.286764705882353,0.0,0.0,0.0
 m^2,m^2,эм в квадрате,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 \ln{\omicron},\ln{\omicron},натуральный логарифм омикрон,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9921875,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9921875
 \mathcal{L} = -\frac{1}{2} \psi \gamma^\mu \partial_\mu \psi - m \psi^2,\mathcal{L}_{gf} = -\frac{1}{2 \xi} (\partial_\mu A^\mu)^2,the gauge fixing term in quantum electrodynamics is minus one over two xi (d mu A mu) squared,0.5517241379310345,1.5,0.6923076923076924,0.5916074926213788,0.5008669664470453,0.5111744072566823,0.5111744072566821,0.5696288822839692,0.5517241379310345,1.5,0.6923076923076924,0.6074017057313805,0.5127158474824898,0.5111744072566823,0.5111744072566821,0.5696288822839692
" x^ { T } \in [ \tilde { a } , a ] ^n","x^t\in [ \tilde { a } , 1 ] ^N","x to the power of t belongs to the interval from tilde a to 1, raised to the power of N.",0.3,0.7,0.8571428571428571,0.6527245889267761,0.6486200454475346,0.522173699316905,0.5221736993169049,0.7211538461538461,0.23333333333333334,0.6,0.8571428571428571,0.6850622974061811,0.6928279510416304,0.573057404379869,0.5730574043798692,0.7211538461538461
 \frac{a}{b} + \frac{2}{c} - d,\frac{a}{b} + \frac{2}{c} - d,дробь а деленного на бэ плюс два деленного на цэ минус дэ,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.999898229187869,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.999898229187869
 C_0,C_0,C sub zero.,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 x^2 + 3x + 4,x^2 + 3x + 4,икс в квадрате плюс три икс плюс четыре,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 l x^2 - i x + j = 0,l x^2 - i x + j = 0,эль икс в квадрате минус и икс плюс джи равно нулю,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586
 {\int_{{\zeta}}^{{\eta}} \psi(c) d \epsilon},{\int_{{\zeta}}^{{\eta}} \psi(c) d \epsilon},Интеграл от дзета до эта от пси от цэ по эпсилон.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999375,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999375
 mw^4,mw^4,Эм умноженное на дабл ю в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 y = 14^2 - 25,y = 4x^2 - 25,y equals 4 x squared take away 25,0.15384615384615385,0.2,0.75,0.41263227513227513,0.47197420634920645,0.488923022434901,0.4889230224349009,0.7500000000000001,0.15384615384615385,0.2,0.75,0.41263227513227513,0.47197420634920645,0.488923022434901,0.4889230224349009,0.7500000000000001
 fu^4,fu^4,Эф у в степени четыре,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 \mathrm{e}^{x - \rho},\mathrm{e}^{x - \rho},е в степени икс минус ро,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9995,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9995
 \sum_{i=1}^{n} i = n(n + 1)/2,\sum_{i=1}^{n} i \cdot i = \frac{n(n+1)(2n+1)}{6},The sum from i equals one to n of i times i equals n times n plus one times two n plus one divided by six,0.5102040816326531,0.6666666666666666,0.6956521739130435,0.4360617679718349,0.4358468179586615,0.4404020455647414,0.4404020455647416,0.3469176926969134,0.5102040816326531,0.6666666666666666,0.6956521739130435,0.4360617679718349,0.4358468179586615,0.4404020455647414,0.4404020455647416,0.3469176926969134
 1.24^ { +0.07 } _ { -0.07 },1.24\substack { +0.07\\-0.07 },1.24 is a subset of plus 0.07 minus 0.07.,0.5333333333333333,1.5,0.923076923076923,0.3615572375521293,0.36949282715611953,0.0,0.20556680845025987,0.22727272727272727,0.5333333333333333,1.5,0.923076923076923,0.3615572375521293,0.36949282715611953,0.0,0.20556680845025987,0.22727272727272727
 \frac{a}{b} + \frac{2c}{d} - e,\frac{a}{b} + \frac{2}{c} - d,а деленного на бэ плюс два деленного на цэ минус дэ,0.10344827586206896,0.4,0.7142857142857143,0.785656057636647,0.7410647726585285,0.6800016135972646,0.6800016135972651,0.8739869281045751,0.10344827586206896,0.4,0.7142857142857143,0.785656057636647,0.7410647726585285,0.6800016135972646,0.6800016135972651,0.8739869281045751
 A = \begin{pmatrix} J & 0 \\ 0 & I \end{pmatrix},A = P J P^{-1},the Jordan form of a matrix is similar to a block diagonal matrix with Jordan blocks,2.7857142857142856,1.6,0.2857142857142857,0.0648488886068989,0.13512763610545594,0.0,0.04814971807094068,0.41797752808988764,2.7142857142857144,1.6,0.2857142857142857,0.08621718092365838,0.15145471770215121,0.0,0.04814971807094068,0.41797752808988764
 \left(\frac{n}{2}\right)!,\left(\frac{n}{2}\right)!,эн деленное на два факториал,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 The inner product of eta and y equals y times delta.,The inner product of eta and y equals a times delta.,Внутреннее произведение эта и и равно произведению а и дельта.,0.019230769230769232,0.09090909090909091,0.9090909090909091,0.9093507960484853,0.8988691576424247,0.7348889200874658,0.7348889200874659,0.8946280991735537,0.019230769230769232,0.09090909090909091,0.9090909090909091,0.9093507960484853,0.8988691576424247,0.7348889200874658,0.7348889200874659,0.8946280991735537
 x^2 + 4x,x^2 + 4x,икс в квадрате плюс четыре икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 p_2,p_2,пэ второе,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 \left(\frac{n}{2}\right)!,\left(\frac{n}{2}\right)!,эн деленное на два факториал,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \vec{a} = c_1 \vec{u}_1 + c_2 \vec{u}_2,\mathbf{v} = c_1 \mathbf{u}_1 + c_2 \mathbf{u}_2,вектор в равен c один умножить на вектор u один плюс c два умножить на вектор u два,0.3958333333333333,0.42857142857142855,0.6666666666666666,0.36924015004519944,0.43481102739481964,0.6485539682067226,0.6485539682067228,0.7687074829931974,0.3958333333333333,0.42857142857142855,0.6666666666666666,0.36924015004519944,0.43481102739481964,0.6485539682067226,0.6485539682067228,0.7687074829931974
 30\pi^2 - 10\phi = 20,30\pi^2 - 10\phi = 20,тридцать пи в квадрате минус десять фи равно двадцать,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 \frac{a+b}{c-d},\frac{a+b}{c} - d,а плюс бэ деленного на цэ минус дэ,0.23529411764705882,1.0,1.0,0.8006077256077256,0.6377178642204361,0.6406914384370698,0.64069143843707,0.6691919191919192,0.23529411764705882,1.0,1.0,0.8006077256077256,0.6377178642204361,0.6406914384370698,0.64069143843707,0.6691919191919192
 -2 < \chi/f < 2,-2 < \chi/f < 2,Negative two is less than chi divided by f which is less than two.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 \ln{x},\ln x,натуральный логарифм икс,0.4,1.0,1.0,0.47972720478325853,0.3198181365221724,0.0,0.23643540225079385,0.45454545454545453,0.4,1.0,1.0,0.47972720478325853,0.3198181365221724,0.0,0.23643540225079385,0.45454545454545453
 x + y^2 = 0,x + y^2 = 0,икс плюс игрек в квадрате равно нулю,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.996
 \frac{d}{dx} \text{arccot}(x),\frac{d}{dx} \text{arccoth}(x),производная гиперболический арккотангенс икс по икс,0.03333333333333333,0.5,0.8333333333333334,0.8767476404229504,0.7930034560392178,0.8153551038173115,0.8153551038173119,0.9268808114961962,0.03333333333333333,0.5,0.8333333333333334,0.8767476404229504,0.7930034560392178,0.8153551038173115,0.8153551038173119,0.9268808114961962
 q_2,q_2,ку второе,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 x + y,x + y,x plus y,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9814814814814815
 \frac{\sin{x}}{\cos{y}},\frac{\sin{x}}{\cos{y}},синус икс на косинус игрек,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997724169321802,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997724169321802
 \nabla _ { \mathcal { H } _j } ( x^ * ),\nabla h_j ( x^\star ),Nabla h sub j open parenthesis x caret star close parenthesis,1.1363636363636365,2.0,0.8000000000000002,0.31460672997083,0.31950972931324034,0.0,0.1332358437599213,0.25862068965517243,1.1363636363636365,2.0,0.8000000000000002,0.31460672997083,0.31950972931324034,0.0,0.13679192123121886,0.25862068965517243
 13x^2 - 4x + 9,13 x^2 - 4 x + 9,Тринадцать икс в квадрате минус четыре икс плюс девять,0.125,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523,0.125,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523
 \eta \equiv 5520 \mod{n},\eta \equiv 5520 \mod{n},Эта эквивалентна 5520 по модулю n.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 \sqrt{x + y^2},\sqrt{x + y^2},корень из суммы икс и квадрата игрек,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852
 ux^4 + vx^3 + wx^2 + x + y = z,ux^4 + vx^3 + wx^2 + xx + y = z,У икс в четвёртой степени плюс ве икс в кубе плюс дабл-ю икс в квадрате плюс икс икс плюс игрик равно зет,0.03225806451612903,0.09090909090909091,0.8888888888888888,0.8563533891415088,0.8559784020426925,0.8282477531331041,0.8282477531331043,0.9054545454545455,0.03225806451612903,0.09090909090909091,0.8888888888888888,0.8563533891415088,0.8559784020426925,0.8282477531331041,0.8282477531331043,0.9054545454545455
 m x^2 + l x - n = 0,m x^2 + l x - n = 0,эм икс в квадрате плюс эль икс минус эн равно нулю,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586
 \frac{a - b}{c - d},\frac{a - b}{c - d},а минус бэ деленное на цэ минус дэ,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 s_1,s_1,эс первое,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 24 - 2(3),24 - 2(3),двадцать четыре минус два умножить на 3,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852
 v \cdot \chi,v \cdot \chi,Вэ умножить на хи,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 \log_{345.99} \epsilon = 464,\log_{345.99} \epsilon = 464,логарифм по основанию триста сорок пять и девяносто девять сотых от эпсилон равен четыреста шестьдесят четыре,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 b x^2 - c x + d,b x^2 - c x + d,бэ икс в квадрате минус цэ икс плюс дэ,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 \kappa,\kappa,каппа,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 Y \in \mathcal{P}(Z),Y \in \mathcal{P}(Z),множество Y является элементом множества всех подмножеств Z,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586
 mw^4,mw^4,Эм умноженное на дабл ю в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
" ( d , D ) \in { 1 } ^ { -1 }","( d\in [ 1 , ... , D ] )","open parenthesis, d, belongs to the interval from 1 to D.",0.7083333333333334,1.2,0.888888888888889,0.15825906290299468,0.18368634437586104,0.0,0.10571070857151542,0.3611650485436893,0.7083333333333334,1.2,0.888888888888889,0.15825906290299468,0.18368634437586104,0.0,0.10571070857151542,0.3611650485436893
" \text { Ext } ( \mathcal { T } _\star , I ) =1",I ( t_\star ) = 1,I of t sub star equals 1,1.8823529411764706,2.1666666666666665,0.7272727272727273,0.33988505324113133,0.36321201914536816,0.0,0.13618796864073043,0.22058823529411767,1.8823529411764706,2.1666666666666665,0.7272727272727273,0.33988505324113133,0.36321201914536816,0.0,0.14025775160081466,0.22058823529411767
 \sqrt[25]{x},\sqrt[25]{x},корень двадцать пятой степени из икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 \int_{-π}^{π} x^2 dx,\int_{-\pi}^{\pi} x^2 dx,интеграл от минус пи до пи икс в квадрате дэ икс,0.25,0.3333333333333333,0.8,0.46329530580010103,0.52540071126548,0.4304766824560558,0.4304766824560559,0.7789062500000001,0.25,0.3333333333333333,0.8,0.46329530580010103,0.52540071126548,0.4304766824560558,0.4304766824560559,0.7789062500000001
 16x^2 + 8x - 7,16 x^2 + 8 x - 7,Шестнадцать икс в степени два плюс восемь икс минус семь,0.125,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523,0.125,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523
 fu^4,fu^4,Эф умноженное на у в четвёртой степени,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 \gamma \sim,\Gamma\sim,Gamma similar to.,0.2,2.0,1.0,0.7347883597883599,0.60707580548934,0.0,0.35355339059327373,0.0,0.1,2.0,1.0,1.0,0.8060515873015873,1.0,1.0000000000000004,0.0
 y = f(x + c),y = f(x) + c,Вертикальный сдвиг на c единиц вверх y равен f от икс плюс c,0.16666666666666666,0.4,1.0,0.47738095238095246,0.5580357142857143,0.6147881529512644,0.6147881529512649,0.9736328125,0.16666666666666666,0.4,1.0,0.47738095238095246,0.5580357142857143,0.6147881529512644,0.6147881529512649,0.9736328125
 \nabla^2 f,\nabla^2 f = \nabla \cdot (\nabla f),the Laplacian of a function f is the divergence of the gradient of f,0.7222222222222222,0.7142857142857143,0.6,0.2756634591319246,0.2707789642416094,0.1353352832366127,0.13533528323661276,0.12048192771084336,0.7222222222222222,0.7142857142857143,0.6,0.2756634591319246,0.2707789642416094,0.1353352832366127,0.13533528323661276,0.12048192771084336
 px^2 + qx + r,p x^2 + q x + r,Пи икс в квадрате плюс ку умножить на икс плюс эр,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523,0.13333333333333333,0.5714285714285714,0.4,1.0,0.8305828897604708,0.0,0.23099966849728545,0.3758169934640523
 bg,BG,BG (None),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 \sigma\in G_ { P_i },\sigma \in G_ { \mathfrak { p } _i },Sigma belongs to G sub p sub i.,0.4722222222222222,0.7,0.9090909090909091,0.4642451077579167,0.4152218837832518,0.48777411051536834,0.48777411051536856,0.15789473684210523,0.4444444444444444,0.7,0.9090909090909091,0.4779729287709214,0.42552276452785925,0.5144640680552264,0.5144640680552268,0.15789473684210523
 g_e = \frac{2 m e^2}{\hbar^2} \left(\frac{3}{4}\right) r^2,g(E) = \left(\frac{2 m}{\hbar^2}\right)^{3/2} \sqrt{E},the density of states for a 3D free particle is g E equals (2 m over h bar squared) to the three halves times sqrt E,0.6851851851851852,1.2,0.8275862068965517,0.5690988366728179,0.4964606365577616,0.49697705300310346,0.4969770530031035,0.634627190534658,0.6666666666666666,1.2,0.8275862068965517,0.5757125964417469,0.5014210514915082,0.5056233739478988,0.505623373947899,0.634627190534658
 \frac{\pi}{2},\frac{\pi}{2},пи делить на два,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 is^4,is^4,И эс возведённый в четвёртую степень,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 10x + 5 = 4x - 6,10x + 5 = 4x - 6,десять икс плюс пять равно четыре икс минус шесть,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 4 \cdot 2^2 + 3,4(2^2) + 3,4 умножить на 2 в степени 2 плюс 3,0.8,1.0,0.888888888888889,0.20735576110731324,0.2492768961390133,0.0,0.27054113452696993,0.534957627118644,0.8,1.0,0.888888888888889,0.20735576110731324,0.2492768961390133,0.0,0.27054113452696993,0.534957627118644
" T_v , v \cong T_v ( G , v ) \oplus N_v",T_v V \cong T_v ( Gv ) \oplus N_v,T sub v V is isomorphic to T sub v of G v direct sum N sub v.,0.18181818181818182,0.5555555555555556,0.8571428571428572,0.7318552026953588,0.7172386975785061,0.537700339214563,0.5377003392145631,0.8064516129032259,0.15151515151515152,0.4444444444444444,0.8571428571428572,0.7757688749403314,0.7728152892477227,0.5948590702402718,0.5948590702402718,0.8064516129032259
 g(x) = x - 1,\text{g}(x)=x-1,g of x equals x minus 1,0.7333333333333333,5.0,0.888888888888889,0.40413462277683904,0.3031009670826293,0.2846946938149361,0.2846946938149361,0.25,0.7333333333333333,5.0,0.888888888888889,0.40413462277683904,0.3031009670826293,0.2846946938149361,0.2846946938149361,0.25
 A = 2xy,A = 2xy,A equals 2 x y,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9814814814814815
 \hat { \lambda } _ { EN ( v ) } = \lambda ( v ) + o_p ( 1 ),\hat { \lambda } _n ( v ) = \lambda ( v ) + o_p ( 1 ),Hat lambda sub n of v equals lambda of v plus little o sub p of 1.,0.1320754716981132,0.2222222222222222,0.8888888888888888,0.816588945095344,0.8347698558376202,0.7432254773174188,0.743225477317419,0.9085408512488891,0.11320754716981132,0.2222222222222222,0.8888888888888888,0.8356016338244436,0.8490293826739816,0.7432254773174188,0.743225477317419,0.9085408512488891
 P ( X_1 + X_2 \leq L ) > 0,\mathbb { P } ( X_1 + \mathfrak { X } _2 \leq L ) > 0,"Probability of X sub 1 plus X sub 2 less than or equal to L, greater than 0.",0.5094339622641509,0.47058823529411764,0.888888888888889,0.3328205242152228,0.36426761778681943,0.4402977097715808,0.44029770977158067,0.5419222903885481,0.5094339622641509,0.47058823529411764,0.888888888888889,0.3328205242152228,0.36426761778681943,0.4402977097715808,0.44029770977158067,0.5419222903885481
 \frac{\partial \mathbf{u}}{\partial t} = \nabla \cdot \mathbf{J} + \alpha \nabla^2 \mathbf{u},\frac{\partial u}{\partial t} = \alpha \nabla^2 u,the heat equation equals partial derivative of u partial t equals alpha Laplacian u,0.8979591836734694,0.8571428571428571,0.7499999999999999,0.7151660953377653,0.6985580034130604,0.3974354487874025,0.3974354487874026,0.6337153970290065,0.8979591836734694,0.8571428571428571,0.7499999999999999,0.7151660953377653,0.6985580034130604,0.3974354487874025,0.3974354487874026,0.6337153970290065
 \sqrt{\sin{x}},\sqrt{\sin{x}},корень из синуса икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 \text{det}(A) = \text{adj}(A)^T,A^+ = \lim_{\epsilon \to 0} (A^T A + \epsilon I)^{-1} A^T,the Moore-Penrose pseudoinverse of a matrix A is a generalization of the inverse,0.7719298245614035,0.9090909090909091,0.3,0.08905522567838192,0.09298885966601846,0.0,0.07269940157739398,0.20408163265306123,0.7719298245614035,0.9090909090909091,0.3,0.09673573669922558,0.09879552945785773,0.0,0.07269940157739398,0.20408163265306123
 \log{(\log{x} - \log{y})},\log{(\log{x} - \log{y})},логарифм разности логарифмов икс и игрек,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9998177842565598,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9998177842565598
" \partial_\nu\mathcal { V } ( \mathcal { S } ^* , \mathcal { \nu } ^* )","\partial^-V ( s^ * , \nu^ * )","Partial to the negative V of s star, nu star.",1.5862068965517242,1.75,0.6666666666666666,0.3480406786360565,0.37666836489379063,0.1472462377094902,0.1472462377094902,0.49010989010989015,1.5517241379310345,1.75,0.6666666666666666,0.35391222639288084,0.3904453841089076,0.1504843536148922,0.1504843536148922,0.49010989010989015
 \text{y}'' + \text{y} = 0 \text{ is } y = c_1 \cos(t) + c_2 \sin(t),\text{y}'' + \text{y} = 0 \text{ is } y = c_1 \cos(t) + c_2 \sin(t),the general solution to y double prime plus y equals zero is y equals c one cosine of t plus c two sine of t,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999794989544467,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999794989544467
 z_2,z_2,зэд второе,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
" F(b, \beta) = \int_{{\zeta}}^{{\eta}} \int_{{\zeta}}^{{\eta}} f(y,\delta) d\epsilon d\zeta","F(b, \beta) = \int_{{\zeta}}^{{\eta}} \int_{{\zeta}}^{{\eta}} f(y,\delta) d\epsilon d\zeta","Функция Ф при б, бета является двойным интегралом по диапазону от дзета до эта функции ф при и, дельта, интегрированная сначала по эфлон и затем по дзета.",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999915709974881,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999915709974881
 \alpha = \sin(x),\alpha = \sin(x),альфа равно синус икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852
 \psi^{(4)}(n),\psi^{(4)}(n),полигамма-функция от четвертого порядка и эн,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586
 g(z) = O(g(\alpha)),g(z) = O(g(\alpha)),G от з равно большая О от g от альфа.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \chi^3,\chi^3,хи в степени три,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.5
 \frac{m}{n} \div \frac{p}{q},\frac{m}{\frac{n}{p}},эм деленное на эн деленное на пэ,0.5238095238095238,3.0,0.8333333333333333,0.6030996142317652,0.5030133279974527,0.4763100914774508,0.4763100914774507,0.9364353595122826,0.5238095238095238,3.0,0.8333333333333333,0.6030996142317652,0.5030133279974527,0.4763100914774508,0.4763100914774507,0.9364353595122826
 (C \cup D) \cap (C \cup D),(C \cup D) \cap (C \cup D),пересечение объединения множеств C и D,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \binom{n}{k} = \frac{n!}{k!(n-k)!},\binom{n}{k} = \frac{n!}{k!(n-k)!},"Комбинация из N элементов по K равна N факториал делённый на K факториал, умноженный на N минус K факториал.",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999460101500918,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999460101500918
 mw^4,mw^4,Эм дабл-ю в степени четыре,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 8 x^2 + 7 x - 3,8x^2 + 7x - 3,Восемь икс в квадрате плюс семь икс минус три,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143,0.15384615384615385,0.8,0.4,1.0,0.8496856416135273,0.0,0.2231618068926665,0.49145299145299143
 \log_{r}{a},\log_{r}{o},логарифм о по основанию эр,0.09090909090909091,1.0,0.6666666666666666,0.7696368446368447,0.6397276334776334,0.7506238537503395,0.7506238537503396,0.8412698412698414,0.09090909090909091,1.0,0.6666666666666666,0.7696368446368447,0.6397276334776334,0.7506238537503395,0.7506238537503396,0.8412698412698414
 is^4,is^4,И эс в степени четыре,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
 x^* = \arg \min_{x} f(x),x^* = \arg \min_{x} f(x),"Икс звездочка равно аргументу, минимизирующему функцию эф от икс",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \frac{9}{10} \cdot 0.3 = 3,\frac{9}{10} \div 0.3 = 3,Nine tenths divided by zero point three equals three,0.12,0.2,0.8571428571428571,0.6920083947661092,0.7095445121669467,0.7611606003349892,0.7611606003349888,0.9054545454545455,0.12,0.2,0.8571428571428571,0.6920083947661092,0.7095445121669467,0.7611606003349892,0.7611606003349888,0.9054545454545455
 v_ { \overset { n } { \rightarrow } } q_n,b_n/q_n,b sub n over q sub n,5.142857142857143,11.0,0.6,0.11876757718333658,0.10180078044285994,0.0,0.10343603005129705,0.0,5.142857142857143,11.0,0.6,0.11876757718333658,0.10180078044285994,0.0,0.10343603005129705,0.0
